src;dst;capacity_mbps;delay_ms;r_link
153;156;247;14;0,965
153;158;868;13;0,973
153;160;891;5;0,958
153;161;782;11;0,986
153;169;472;10;0,989
153;170;748;3;0,995
153;171;888;14;0,953
153;172;328;5;0,958
153;173;516;12;0,978
153;174;589;14;0,973
153;178;482;8;0,964
153;179;491;12;0,951
153;180;597;7;0,998
153;182;749;6;0,955
153;184;914;10;0,950
153;186;663;9;0,986
153;188;259;7;0,990
153;191;857;11;0,960
153;192;546;5;0,998
153;197;495;7;0,993
153;198;285;7;0,993
153;205;636;5;0,998
153;207;927;13;0,977
153;208;432;14;0,952
153;209;503;3;0,952
153;221;745;14;0,956
153;229;618;7;0,958
153;231;618;8;0,957
153;232;994;8;0,983
153;233;738;6;0,964
153;236;858;5;0,958
153;240;384;13;0,983
153;242;719;5;0,951
153;243;807;10;0,992
153;245;357;7;0,975
153;249;390;7;0,975
154;155;125;12;0,998
154;156;884;7;0,992
154;157;198;9;0,979
154;158;534;6;0,973
154;164;869;9;0,973
154;167;963;4;0,996
154;168;163;13;0,959
154;169;116;14;0,970
154;171;551;6;0,968
154;173;235;8;0,959
154;176;922;7;0,985
154;177;483;9;0,985
154;182;126;14;0,966
154;183;433;7;0,959
154;186;870;13;0,964
154;191;695;8;0,985
154;193;612;14;0,992
154;194;549;8;0,990
154;195;163;3;0,955
154;198;873;7;0,951
154;199;992;11;0,964
154;202;954;3;0,967
154;204;500;14;0,997
154;205;734;4;0,968
154;208;813;6;0,956
154;209;163;10;0,983
154;211;136;5;0,981
154;214;668;7;0,998
154;216;169;3;0,993
154;217;458;14;0,995
154;220;906;6;0,969
154;222;213;11;0,965
154;223;717;13;0,987
154;224;515;3;0,998
154;225;529;14;0,952
154;226;540;7;0,997
154;227;830;7;0,961
154;233;127;13;0,981
154;237;361;14;0,957
154;238;365;14;0,959
154;239;237;12;0,969
154;240;817;14;0,975
154;243;359;10;0,987
155;158;118;9;0,987
155;161;347;3;0,975
155;162;480;14;0,964
155;163;217;12;0,962
155;165;865;12;0,962
155;167;792;10;0,967
155;174;906;12;0,973
155;175;611;13;0,966
155;177;388;7;0,996
155;178;487;11;0,979
155;181;135;13;0,980
155;184;819;8;0,992
155;185;619;12;0,958
155;187;193;14;0,980
155;191;252;14;0,953
155;193;432;13;0,982
155;199;494;12;0,987
155;203;117;6;0,950
155;206;674;4;0,982
155;209;158;7;0,991
155;210;408;8;0,963
155;211;761;4;0,952
155;215;391;4;0,976
155;217;946;10;0,991
155;219;638;14;0,985
155;222;233;10;0,989
155;226;831;10;0,986
155;229;913;13;0,955
155;233;345;12;0,996
155;237;565;4;0,964
155;239;495;11;0,996
155;243;263;5;0,985
155;244;703;12;0,996
155;245;810;6;0,984
155;248;579;15;0,955
156;158;546;5;0,953
156;160;745;8;0,983
156;164;122;6;0,994
156;166;478;8;0,963
156;167;891;8;0,965
156;168;862;8;0,955
156;173;368;8;0,953
156;174;297;9;0,992
156;175;707;7;0,957
156;176;360;14;0,983
156;180;831;6;0,962
156;181;431;8;0,955
156;184;823;13;0,952
156;185;621;9;0,985
156;188;172;10;0,987
156;192;870;13;0,994
156;194;459;12;0,963
156;197;541;14;0,955
156;198;852;13;0,984
156;201;111;8;0,976
156;202;743;7;0,995
156;204;226;5;0,981
156;205;604;5;0,981
156;206;989;8;0,962
156;207;804;12;0,950
156;212;860;15;0,967
156;213;859;15;0,957
156;214;280;11;0,980
156;215;933;12;0,965
156;217;699;7;0,964
156;218;321;13;0,953
156;219;593;8;0,963
156;223;324;11;0,956
156;224;942;4;0,995
156;225;764;6;0,978
156;226;721;9;0,973
156;230;532;13;0,952
156;233;118;5;0,992
156;235;622;11;0,979
156;242;772;9;0,997
156;244;751;15;0,993
156;245;341;3;0,984
156;246;759;5;0,990
156;247;531;6;0,952
157;163;478;9;0,966
157;164;471;15;0,996
157;167;892;13;0,953
157;168;939;12;0,993
157;172;568;9;0,990
157;173;152;4;0,991
157;174;367;11;0,955
157;176;771;7;0,994
157;177;839;7;0,992
157;179;378;5;0,957
157;182;842;13;0,959
157;183;802;8;0,961
157;184;248;8;0,980
157;185;481;12;0,986
157;186;948;7;0,993
157;190;755;10;0,974
157;193;137;10;0,961
157;196;653;4;0,969
157;197;934;7;0,979
157;198;762;7;0,957
157;200;443;11;0,995
157;202;882;9;0,996
157;203;637;11;0,998
157;204;155;12;0,979
157;211;651;12;0,979
157;212;383;5;0,998
157;215;680;11;0,978
157;219;767;4;0,983
157;220;294;3;0,992
157;221;555;5;0,952
157;224;173;6;0,986
157;226;952;3;0,981
157;236;924;9;0,961
157;238;413;4;0,957
157;239;631;8;0,975
157;240;160;13;0,952
157;243;829;5;0,976
157;245;594;9;0,973
157;246;362;12;0,964
158;163;270;14;0,997
158;167;447;11;0,979
158;168;527;8;0,962
158;169;633;11;0,986
158;170;282;7;0,986
158;172;921;5;0,954
158;173;787;11;0,984
158;174;119;5;0,970
158;175;626;10;0,989
158;179;773;7;0,961
158;180;837;3;0,991
158;181;607;10;0,950
158;182;423;6;0,962
158;183;233;15;0,953
158;185;544;13;0,961
158;187;750;5;0,952
158;195;774;5;0,972
158;199;339;12;0,982
158;200;534;9;0,995
158;203;981;5;0,965
158;205;381;5;0,986
158;206;356;4;0,977
158;207;106;5;0,974
158;212;154;9;0,965
158;214;130;14;0,963
158;215;941;5;0,977
158;219;893;13;0,961
158;220;332;3;0,995
158;223;581;6;0,995
158;224;598;7;0,996
158;227;532;5;0,965
158;229;618;7;0,986
158;233;120;14;0,993
158;234;227;12;0,972
158;236;439;13;0,999
158;240;991;11;0,967
158;241;273;12;0,975
158;245;555;5;0,984
158;246;968;13;0,956
159;161;580;11;0,970
159;162;388;5;0,994
159;163;480;13;0,952
159;165;867;14;0,959
159;169;529;4;0,986
159;172;581;10;0,976
159;174;410;14;0,967
159;179;658;7;0,976
159;180;929;10;0,967
159;182;210;11;0,960
159;183;615;8;0,969
159;185;181;9;0,971
159;188;910;13;0,983
159;189;298;14;0,980
159;190;638;5;0,981
159;192;882;6;0,977
159;193;324;9;0,971
159;195;369;10;0,964
159;197;851;5;0,967
159;200;925;3;0,953
159;201;877;9;0,957
159;202;583;4;0,993
159;205;392;7;0,957
159;211;954;10;0,960
159;217;289;5;0,974
159;219;861;14;0,953
159;223;226;7;0,988
159;227;714;4;0,966
159;230;231;15;0,950
159;231;625;5;0,981
159;233;210;14;0,974
159;234;916;6;0,963
159;235;549;9;0,952
159;237;562;14;0,961
159;239;120;5;0,966
159;241;952;13;0,995
159;243;653;8;0,982
159;246;321;12;0,965
159;248;349;8;0,978
160;161;133;13;0,957
160;164;617;14;0,976
160;165;447;7;0,998
160;166;613;8;0,963
160;167;389;14;0,957
160;168;901;14;0,995
160;169;704;4;0,995
160;170;570;6;0,951
160;178;795;11;0,982
160;181;775;13;0,998
160;184;686;12;0,961
160;187;858;14;0,988
160;193;789;13;0,989
160;198;831;12;0,958
160;200;972;8;0,996
160;201;711;12;0,989
160;203;598;7;0,986
160;204;713;8;0,965
160;206;611;4;0,976
160;210;623;15;0,988
160;216;816;9;0,990
160;217;113;5;0,974
160;218;513;12;0,965
160;221;619;11;0,975
160;222;442;15;0,985
160;223;823;6;0,998
160;228;593;10;0,960
160;235;429;12;0,998
160;237;844;5;0,999
160;239;759;12;0,970
160;241;474;10;0,964
160;243;854;5;0,990
160;246;776;12;0,967
160;247;962;11;0,988
161;166;949;12;0,992
161;171;368;14;0,953
161;177;129;15;0,986
161;180;853;5;0,972
161;181;326;3;0,977
161;188;196;9;0,988
161;193;971;11;0,961
161;195;615;8;0,976
161;198;225;12;0,978
161;199;986;11;0,997
161;201;722;14;0,992
161;204;403;11;0,966
161;209;913;11;0,980
161;212;529;11;0,986
161;222;803;10;0,989
161;223;576;12;0,987
161;225;280;10;0,966
161;226;240;9;0,964
161;227;915;12;0,958
161;230;148;11;0,955
161;236;288;8;0,952
161;237;136;13;0,988
161;243;806;4;0,959
161;245;846;13;0,986
161;246;997;8;0,987
161;248;650;13;0,953
161;249;518;9;0,964
162;165;686;11;0,990
162;166;971;9;0,979
162;167;549;8;0,985
162;174;898;4;0,959
162;175;138;3;0,966
162;180;236;11;0,998
162;181;406;9;0,956
162;187;706;8;0,998
162;190;492;3;0,992
162;191;479;14;0,975
162;195;156;7;0,974
162;196;517;4;0,994
162;199;491;11;0,971
162;202;960;13;0,993
162;204;621;3;0,967
162;208;215;5;0,993
162;214;269;8;0,979
162;216;163;9;0,977
162;218;283;8;0,991
162;221;838;14;0,990
162;223;322;13;0,981
162;229;239;15;0,967
162;232;957;7;0,963
162;236;291;4;0,978
162;239;276;6;0,955
162;242;900;4;0,953
162;244;501;9;0,997
162;246;878;10;0,971
162;247;694;7;0,985
162;249;194;5;0,994
163;164;614;10;0,962
163;168;909;7;0,964
163;170;777;6;0,983
163;173;768;8;0,962
163;178;960;7;0,959
163;179;763;4;0,985
163;181;739;6;0,971
163;183;720;4;0,955
163;184;597;6;0,988
163;186;208;10;0,964
163;188;972;12;0,961
163;189;456;13;0,961
163;190;849;4;0,981
163;191;556;5;0,995
163;193;399;8;0,971
163;195;408;7;0,963
163;196;673;5;0,982
163;197;516;6;0,978
163;198;249;15;0,955
163;199;126;14;0,958
163;202;280;15;0,976
163;204;885;10;0,950
163;207;784;11;0,960
163;209;566;13;0,997
163;215;847;3;0,968
163;216;752;13;0,968
163;218;804;6;0,962
163;220;196;4;0,978
163;226;960;14;0,965
163;230;575;9;0,991
163;231;731;4;0,989
163;236;119;8;0,987
163;237;690;5;0,991
163;240;306;11;0,961
163;241;416;6;0,956
163;242;925;14;0,968
163;243;116;7;0,972
163;245;661;13;0,965
163;246;960;7;0,991
163;247;287;12;0,992
164;170;828;10;0,962
164;172;938;14;0,986
164;173;452;5;0,992
164;178;244;14;0,981
164;180;984;11;0,978
164;185;772;6;0,967
164;188;202;8;0,990
164;192;768;12;0,964
164;194;653;14;0,984
164;196;874;9;0,952
164;197;440;11;0,968
164;198;656;14;0,986
164;199;166;12;0,954
164;201;136;10;0,990
164;204;408;11;0,963
164;208;198;11;0,995
164;209;226;8;0,979
164;211;197;3;0,971
164;212;377;15;0,957
164;213;296;6;0,960
164;216;121;5;0,996
164;217;715;9;0,998
164;218;301;10;0,969
164;219;829;11;0,961
164;228;151;5;0,992
164;232;144;8;0,991
164;234;446;11;0,969
164;236;293;7;0,994
164;238;650;4;0,958
164;239;851;5;0,963
164;245;697;9;0,954
164;247;815;7;0,995
164;248;453;8;0,959
165;172;996;9;0,976
165;173;784;7;0,998
165;174;991;9;0,986
165;178;849;8;0,998
165;179;802;14;0,988
165;183;427;12;0,981
165;184;188;4;0,964
165;188;174;7;0,987
165;190;813;4;0,981
165;195;697;4;0,996
165;198;234;11;0,958
165;199;244;15;0,965
165;203;783;10;0,985
165;207;994;10;0,987
165;210;714;9;0,962
165;214;324;11;0,994
165;215;978;4;0,961
165;218;123;10;0,966
165;220;411;7;0,982
165;226;790;11;0,991
165;229;544;15;0,964
165;231;272;12;0,985
165;236;113;7;0,951
165;238;837;4;0,979
165;239;456;6;0,996
165;243;991;15;0,994
165;244;996;13;0,975
165;247;207;13;0,991
165;248;485;12;0,975
166;169;477;14;0,994
166;174;536;6;0,962
166;176;796;4;0,977
166;177;297;14;0,982
166;178;993;15;0,985
166;180;941;5;0,971
166;182;744;8;0,956
166;185;437;10;0,953
166;188;969;8;0,979
166;192;845;13;0,982
166;193;448;12;0,976
166;196;806;4;0,973
166;197;954;7;0,987
166;202;477;14;0,994
166;203;368;11;0,995
166;207;225;9;0,977
166;209;938;12;0,966
166;210;869;9;0,992
166;213;417;4;0,962
166;215;492;12;0,997
166;218;217;9;0,965
166;219;532;10;0,987
166;220;684;15;0,969
166;222;288;4;0,980
166;225;516;10;0,983
166;227;390;4;0,989
166;228;276;6;0,969
166;230;452;8;0,969
166;232;311;10;0,954
166;233;391;9;0,976
166;234;170;8;0,973
166;235;816;10;0,955
166;239;157;11;0,984
166;241;650;12;0,983
166;242;891;13;0,968
166;244;389;4;0,995
167;172;309;7;0,983
167;173;807;8;0,996
167;175;788;6;0,956
167;179;471;3;0,961
167;181;653;15;0,963
167;182;742;15;0,981
167;187;966;7;0,973
167;188;907;9;0,958
167;190;635;10;0,956
167;192;562;9;0,959
167;193;918;13;0,995
167;197;484;11;0,986
167;199;273;8;0,976
167;203;898;14;0,998
167;215;611;12;0,968
167;217;742;7;0,966
167;222;519;3;0,957
167;223;545;4;0,963
167;224;721;4;0,954
167;227;894;8;0,956
167;228;262;10;0,951
167;231;267;8;0,987
167;233;523;15;0,986
167;235;176;9;0,958
167;236;542;11;0,997
167;237;861;10;0,966
167;238;221;8;0,974
167;239;260;13;0,996
167;243;830;13;0,972
167;244;937;11;0,968
167;245;696;4;0,951
167;246;447;6;0,998
167;249;805;11;0,969
168;169;566;10;0,986
168;171;288;13;0,971
168;173;637;11;0,987
168;175;709;12;0,967
168;182;760;4;0,985
168;183;675;3;0,996
168;184;879;9;0,956
168;185;326;8;0,976
168;189;459;14;0,975
168;196;594;11;0,981
168;199;354;7;0,971
168;201;141;4;0,957
168;202;713;13;0,955
168;206;494;12;0,973
168;208;806;7;0,972
168;217;660;14;0,966
168;218;859;11;0,981
168;220;962;6;0,983
168;222;951;4;0,993
168;224;467;4;0,982
168;225;809;7;0,954
168;226;364;5;0,993
168;227;374;5;0,987
168;228;505;4;0,962
168;230;791;10;0,962
168;236;506;6;0,976
168;242;457;3;0,955
168;243;190;5;0,979
168;245;963;5;0,955
169;176;627;13;0,995
169;177;106;4;0,986
169;178;368;5;0,968
169;180;635;4;0,998
169;181;642;11;0,975
169;182;838;8;0,952
169;183;881;9;0,993
169;189;168;14;0,964
169;196;712;12;0,963
169;200;804;12;0,971
169;203;874;15;0,971
169;204;375;7;0,984
169;205;866;7;0,970
169;207;450;10;0,971
169;208;931;4;0,956
169;212;227;6;0,990
169;213;235;6;0,997
169;218;816;9;0,951
169;219;755;5;0,970
169;222;476;7;0,996
169;226;333;10;0,976
169;227;213;13;0,996
169;228;521;15;0,967
169;229;699;9;0,990
169;230;571;13;0,995
169;231;303;11;0,980
169;232;460;12;0,987
169;233;503;4;0,972
169;235;558;8;0,976
169;236;161;13;0,967
169;237;134;13;0,957
169;244;309;13;0,962
169;247;257;14;0,998
170;174;429;3;0,989
170;176;344;12;0,951
170;183;478;3;0,971
170;184;915;14;0,956
170;185;430;6;0,980
170;187;939;14;0,970
170;191;535;11;0,970
170;192;643;4;0,982
170;193;906;7;0,970
170;195;134;12;0,963
170;197;511;12;0,964
170;200;881;11;0,995
170;201;962;4;0,986
170;207;698;11;0,998
170;211;115;8;0,992
170;215;494;8;0,951
170;217;576;15;0,955
170;220;430;12;0,958
170;222;331;12;0,992
170;223;604;10;0,954
170;224;789;12;0,995
170;225;999;11;0,980
170;233;311;5;0,977
170;236;795;12;0,983
170;238;813;13;0,981
170;240;801;3;0,965
170;245;294;8;0,965
170;249;608;10;0,975
171;172;551;4;0,952
171;174;655;11;0,976
171;175;143;11;0,956
171;176;841;11;0,978
171;177;144;14;0,956
171;183;724;8;0,965
171;187;109;11;0,970
171;188;667;10;0,989
171;190;202;6;0,958
171;196;638;12;0,990
171;198;698;4;0,955
171;205;998;8;0,958
171;206;486;15;0,990
171;207;562;9;0,984
171;208;861;12;0,993
171;210;487;9;0,964
171;213;538;5;0,977
171;216;231;11;0,985
171;217;126;5;0,992
171;221;114;4;0,994
171;222;563;12;0,990
171;223;542;6;0,952
171;226;619;11;0,971
171;227;630;12;0,997
171;232;561;13;0,955
171;237;852;9;0,955
171;238;359;8;0,990
171;243;748;6;0,955
171;247;743;13;0,977
171;249;695;9;0,975
172;173;145;14;0,962
172;176;904;10;0,971
172;177;764;12;0,963
172;179;704;8;0,955
172;185;222;7;0,982
172;188;942;13;0,983
172;190;890;13;0,988
172;192;831;5;0,974
172;195;334;8;0,976
172;198;665;12;0,955
172;200;562;14;0,975
172;201;902;11;0,997
172;204;875;11;0,955
172;205;140;14;0,969
172;206;521;8;0,957
172;208;854;9;0,982
172;210;743;14;0,963
172;211;747;3;0,963
172;212;901;13;0,991
172;214;108;7;0,975
172;217;520;12;0,962
172;218;745;15;0,957
172;221;496;12;0,974
172;223;899;7;0,969
172;224;554;15;0,961
172;225;667;9;0,951
172;227;921;11;0,982
172;231;906;4;0,994
172;234;627;11;0,966
172;235;210;14;0,972
172;238;558;9;0,999
172;240;199;6;0,984
172;243;200;11;0,969
172;245;633;14;0,995
172;246;633;10;0,952
172;247;363;5;0,980
173;174;386;8;0,989
173;178;850;14;0,977
173;182;777;15;0,985
173;183;563;8;0,970
173;185;889;12;0,963
173;188;434;3;0,959
173;192;232;4;0,973
173;193;383;13;0,957
173;201;132;8;0,975
173;204;871;4;0,986
173;212;604;11;0,961
173;214;967;4;0,993
173;215;492;8;0,975
173;217;318;9;0,955
173;218;324;13;0,951
173;222;213;4;0,951
173;223;383;13;0,979
173;224;466;14;0,991
173;228;691;11;0,990
173;230;405;8;0,985
173;231;203;7;0,952
173;234;712;8;0,960
173;236;807;7;0,974
173;239;244;4;0,973
173;241;951;7;0,959
173;242;623;6;0,983
173;245;212;11;0,992
173;247;111;11;0,958
173;248;806;12;0,991
174;175;556;12;0,995
174;178;602;12;0,977
174;179;379;4;0,963
174;180;601;6;0,997
174;184;861;12;0,990
174;186;536;10;0,998
174;188;862;12;0,962
174;191;556;8;0,985
174;194;172;8;0,995
174;195;552;4;0,989
174;197;493;4;0,997
174;198;730;15;0,965
174;199;708;7;0,960
174;200;853;3;0,956
174;205;503;5;0,986
174;206;630;11;0,958
174;209;268;7;0,979
174;211;387;4;0,951
174;212;800;10;0,961
174;213;544;12;0,975
174;220;784;7;0,984
174;221;440;4;0,958
174;223;655;10;0,974
174;224;749;3;0,964
174;225;412;8;0,985
174;226;891;7;0,987
174;227;661;12;0,991
174;229;406;7;0,963
174;230;357;11;0,995
174;231;607;4;0,971
174;232;447;13;0,973
174;234;868;13;0,985
174;235;629;8;0,991
174;238;760;5;0,988
174;241;233;9;0,985
174;242;982;7;0,999
174;245;307;7;0,967
174;246;277;11;0,996
175;176;959;7;0,978
175;177;750;13;0,960
175;179;684;7;0,959
175;180;249;7;0,994
175;183;915;6;0,984
175;185;695;8;0,953
175;194;195;4;0,993
175;196;619;14;0,982
175;200;821;14;0,983
175;201;869;10;0,969
175;204;181;8;0,999
175;205;420;12;0,988
175;207;558;8;0,979
175;210;148;13;0,955
175;212;536;14;0,959
175;214;167;14;0,966
175;215;992;9;0,973
175;216;358;13;0,956
175;218;919;3;0,971
175;221;259;11;0,957
175;224;534;9;0,961
175;226;475;15;0,986
175;229;752;12;0,966
175;232;294;12;0,994
175;233;148;12;0,981
175;238;483;3;0,990
175;243;595;14;0,978
176;178;619;12;0,980
176;180;232;7;0,968
176;181;563;9;0,975
176;183;569;4;0,964
176;185;762;9;0,992
176;189;805;7;0,971
176;192;974;12;0,981
176;194;732;6;0,951
176;196;836;4;0,994
176;197;182;9;0,964
176;200;436;9;0,964
176;201;190;12;0,992
176;204;222;5;0,996
176;205;242;6;0,968
176;207;630;14;0,964
176;208;574;11;0,986
176;209;180;12;0,993
176;210;948;7;0,973
176;212;109;13;0,983
176;215;364;14;0,962
176;221;171;12;0,966
176;222;145;10;0,955
176;226;543;5;0,997
176;228;139;5;0,961
176;233;554;9;0,984
176;234;526;10;0,995
176;235;409;13;0,951
176;237;184;11;0,956
176;245;570;11;0,992
177;180;582;5;0,960
177;183;556;15;0,975
177;184;342;5;0,999
177;185;381;3;0,976
177;186;249;6;0,966
177;187;479;15;0,960
177;188;818;13;0,986
177;189;739;14;0,978
177;190;266;12;0,975
177;196;153;9;0,976
177;197;337;7;0,997
177;199;357;5;0,960
177;200;547;11;0,954
177;201;706;7;0,966
177;203;614;10;0,981
177;204;306;8;0,959
177;206;633;6;0,962
177;207;704;8;0,950
177;208;616;12;0,976
177;209;609;8;0,985
177;211;557;14;0,951
177;213;816;14;0,968
177;214;439;4;0,965
177;221;722;12;0,968
177;223;841;10;0,991
177;224;907;8;0,964
177;228;233;7;0,965
177;230;880;6;0,972
177;232;816;9;0,964
177;233;194;9;0,953
177;234;583;6;0,972
177;236;392;10;0,980
177;237;443;10;0,965
177;238;460;5;0,996
177;241;215;8;0,992
177;243;954;7;0,994
177;247;135;7;0,976
178;180;756;7;0,992
178;184;220;5;0,986
178;187;806;10;0,973
178;190;937;5;0,986
178;193;530;15;0,998
178;196;308;14;0,989
178;198;100;12;0,990
178;199;420;9;0,960
178;203;610;4;0,958
178;204;982;11;0,996
178;205;565;13;0,955
178;210;969;9;0,959
178;212;453;7;0,970
178;213;419;7;0,972
178;215;840;11;0,976
178;219;262;3;0,987
178;221;174;13;0,956
178;222;347;3;0,986
178;227;996;13;0,998
178;229;895;12;0,953
178;232;925;14;0,987
178;235;419;12;0,976
178;236;715;12;0,983
178;238;689;6;0,967
178;239;903;10;0,995
178;243;545;13;0,988
178;245;310;4;0,975
179;181;667;15;0,976
179;184;670;8;0,963
179;185;327;10;0,958
179;188;229;3;0,980
179;189;438;5;0,968
179;190;714;15;0,987
179;195;123;9;0,971
179;198;596;8;0,964
179;199;435;9;0,981
179;200;805;3;0,969
179;206;699;8;0,976
179;208;879;7;0,986
179;209;529;5;0,997
179;213;572;11;0,977
179;214;177;10;0,958
179;215;159;14;0,970
179;216;597;8;0,953
179;218;734;9;0,965
179;219;252;14;0,985
179;220;594;14;0,985
179;221;671;4;0,996
179;227;584;14;0,967
179;228;317;4;0,995
179;229;220;6;0,992
179;232;430;11;0,992
179;234;531;9;0,958
179;239;806;10;0,951
179;244;632;7;0,953
179;245;908;11;0,952
179;248;141;10;0,962
180;183;207;13;0,960
180;189;525;4;0,989
180;190;665;11;0,974
180;191;602;9;0,969
180;194;198;4;0,974
180;198;659;9;0,983
180;199;892;5;0,963
180;202;549;7;0,953
180;203;949;6;0,967
180;206;946;6;0,999
180;207;980;5;0,997
180;209;919;14;0,950
180;219;849;6;0,963
180;221;264;5;0,970
180;223;511;13;0,977
180;225;538;14;0,950
180;226;613;11;0,962
180;228;706;7;0,965
180;230;840;3;0,972
180;231;615;13;0,967
180;234;281;10;0,994
180;236;868;13;0,951
180;237;546;7;0,989
180;239;770;13;0,960
180;241;884;6;0,970
180;247;454;11;0,983
180;249;273;12;0,982
181;189;901;12;0,955
181;193;552;14;0,979
181;194;760;15;0,974
181;196;643;4;0,993
181;200;525;9;0,961
181;209;117;14;0,995
181;211;962;12;0,951
181;213;141;4;0,962
181;217;754;5;0,962
181;218;350;8;0,990
181;219;637;15;0,990
181;222;674;14;0,980
181;223;178;4;0,970
181;226;239;5;0,975
181;232;893;9;0,984
181;233;525;11;0,961
181;234;943;13;0,950
181;236;553;5;0,976
181;244;282;12;0,963
181;245;456;7;0,985
182;185;690;14;0,957
182;186;841;5;0,964
182;187;128;5;0,989
182;194;226;11;0,996
182;196;957;11;0,997
182;198;430;5;0,972
182;201;209;5;0,985
182;204;974;13;0,991
182;206;216;5;0,972
182;208;566;6;0,955
182;209;161;6;0,952
182;211;578;5;0,960
182;213;156;5;0,955
182;216;108;14;0,994
182;217;391;13;0,996
182;218;210;15;0,974
182;219;478;3;0,972
182;220;490;14;0,996
182;222;223;13;0,972
182;224;519;8;0,951
182;225;668;12;0,998
182;227;652;9;0,954
182;229;710;15;0,967
182;230;443;13;0,976
182;233;862;4;0,993
182;234;584;5;0,973
182;240;157;4;0,973
182;243;799;11;0,953
182;244;838;7;0,987
182;246;924;4;0,992
182;247;971;5;0,954
183;184;297;11;0,977
183;185;762;6;0,981
183;187;963;4;0,995
183;191;746;11;0,955
183;195;438;5;0,985
183;199;658;4;0,972
183;201;186;12;0,950
183;203;963;13;0,974
183;205;543;11;0,986
183;209;572;7;0,996
183;210;826;7;0,980
183;213;391;15;0,979
183;215;355;5;0,981
183;217;820;15;0,983
183;218;499;12;0,972
183;224;167;11;0,986
183;227;578;14;0,973
183;228;578;8;0,980
183;230;674;7;0,968
183;232;539;13;0,988
183;233;633;4;0,977
183;234;577;11;0,954
183;240;549;15;0,966
183;241;364;6;0,985
183;242;881;9;0,979
183;244;863;6;0,976
183;245;278;8;0,967
183;249;452;8;0,968
184;185;634;4;0,957
184;186;647;9;0,984
184;192;386;5;0,956
184;195;760;10;0,981
184;196;445;7;0,977
184;199;964;10;0,964
184;201;572;6;0,970
184;202;191;12;0,956
184;204;719;11;0,956
184;205;220;8;0,982
184;208;159;4;0,964
184;210;348;13;0,980
184;211;902;13;0,993
184;212;555;9;0,990
184;220;582;6;0,952
184;221;781;7;0,996
184;223;692;11;0,961
184;225;159;13;0,976
184;227;561;12;0,994
